,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2021-11-03T08:40:29,-168.53065,371.57593,1279.2277,230.42366,-1400.5493,318.37497,-18.672272,-287.69684,240.5006,-125.925934,-1256.3417,10.837618,-1000.6126,-162.16959,230.25237,-96.77363,366.27643,845.318,546.4923,155.83577,186.88719,11.560024,535.578,29.34508,-184.38379,-3.6500344,-408.62207,583.7731,-900.6024,197.97922,-386.99347,-1027.4927
2021-11-02T05:35:59,1037.7832,94.81103,750.424,-84.14089,-1296.0795,94.25784,477.62354,-295.76306,-522.9878,459.6197,-1283.1349,-211.6169,-416.12033,-939.4888,15.797577,631.85333,55.517567,1244.3673,605.8991,-40.805954,-203.95222,969.8273,172.33856,230.34038,44.05678,144.61606,766.6859,919.79755,865.2791,209.44589,347.12912,-39.029163
2021-11-02T01:19:14,1191.869,448.71616,1431.3159,722.4899,-1890.2653,876.77057,187.36111,-85.12589,-192.3159,83.46082,-2060.191,-14.929555,-1235.6698,-503.71484,806.2511,389.94528,648.8151,1634.1184,239.218,327.21225,83.58759,1266.3516,362.7082,-253.19084,-176.90381,-685.1857,257.53046,706.3423,221.8628,421.4086,-124.57604,-121.881744
2021-11-02T06:45:44,1048.4735,1477.45,1173.5481,-1823.7042,-450.1021,621.62573,1196.413,-132.56633,986.1399,1633.9738,-268.75784,-795.1957,94.64488,-256.29056,-10.414575,-3025.552,546.3321,813.3302,435.62085,227.42924,487.0225,24.611252,78.939545,-514.0829,-336.42523,1471.7859,79.90454,441.16452,190.93045,-497.49457,303.62448,-2976.5513
2021-11-02T22:51:59,-3851.1575,561.65155,-2648.2783,-4993.0444,-647.15283,1888.4033,1594.2893,1406.0463,1808.3313,3232.1807,1390.4395,-513.06024,2571.0442,1856.7561,-4805.498,-2583.2903,1742.3926,-279.58563,2561.5781,-2405.7869,-36.153927,-1895.9854,-11.19787,-85.43623,-1584.607,-462.52142,-2005.8561,-2082.8381,-1444.9862,-4686.4717,-1416.958,-5635.862
2021-11-02T11:28:59,-148.30527,187.15558,667.076,104.28675,-981.6688,1034.6675,-10.606961,-9.781927,587.2217,61.40877,-141.42046,76.710205,-971.24097,-490.4319,22.401997,-128.77878,82.648895,847.64087,311.91937,232.58282,81.70786,-73.46938,169.24414,28.193699,-42.99203,-4.7699137,-62.933136,315.929,-433.35297,54.24337,40.259018,-405.15472
2021-11-02T14:39:44,552.8651,312.6669,1093.6794,-71.05702,-873.5896,268.4895,192.1423,-325.5749,304.05978,58.51411,-675.0825,96.954994,-572.7932,101.54686,456.29877,655.2952,-248.50862,123.313255,429.2122,149.56104,115.51929,-656.1013,24.770329,484.70264,-74.40535,501.7096,145.42389,534.0548,-968.8408,442.57413,237.88637,-1606.5577
2021-11-03T04:50:29,-205.43382,-293.80988,473.31384,-147.27893,-335.14236,602.5137,485.55554,417.14996,593.7858,-1161.1184,-365.85513,-494.24866,-536.7041,-458.88412,611.0881,-942.61255,-194.53867,216.20058,-254.80185,-994.45526,-584.1095,-539.91046,135.82098,321.0276,285.1924,48.775734,-494.29962,378.8833,-811.82086,494.5129,512.5708,-1236.423
2021-11-02T20:48:44,1309.8479,1572.7179,-631.8032,-2703.186,1227.2904,-509.42688,1782.518,-840.57434,313.04715,2028.9497,1547.1766,-850.4895,-46.808697,-295.7833,165.47331,-4752.236,283.95792,112.23736,-448.13074,-51.979378,590.8618,-336.70578,-1801.8964,401.3867,-426.54095,196.86937,-130.21379,1709.2218,785.6072,-388.31122,542.5463,-2179.5369
2021-11-03T03:56:14,9.862403,241.72618,773.014,-219.73775,-821.0026,447.05136,236.21985,187.86157,393.6469,-475.77594,-622.2084,91.95192,-648.33514,-325.55643,216.63866,-365.3042,196.51935,657.73816,261.285,-360.37756,126.81928,258.78693,123.33378,429.50677,15.398635,20.553604,-373.03424,366.71967,-328.92868,427.88724,207.20686,-511.9815
2021-11-02T21:43:29,4099.5107,3770.621,-3892.1191,7910.5703,6099.785,-3206.1028,-1084.7007,-4970.263,-3758.554,-4273.384,6526.611,2075.6582,2651.1396,-338.92752,-2353.1646,-3957.635,829.24475,-1237.1268,-487.29846,4626.973,1669.0847,-798.6785,-3441.681,-1385.752,-3969.1792,1076.3231,2779.535,6525.4355,1865.0658,-468.96973,411.90598,-2162.1008
2021-11-04T05:11:29,-274.18253,-4239.259,-28.81073,4934.409,237.87965,3956.121,-21.247517,221.87238,2203.3472,-4567.4233,-1406.602,-8992.439,1632.1696,720.38324,1132.0063,-2503.8865,-2388.0884,443.69586,-1878.227,-1588.389,-9241.998,-511.09457,2293.941,-3098.328,3266.0889,2389.8682,979.4647,4152.331,1068.5984,-1243.2408,775.9537,-8065.5757
2021-11-03T01:50:44,-701.29486,-164.02634,-831.5845,1082.624,-213.87886,467.18884,-603.1401,2051.2769,-534.54987,-1374.9152,858.7197,-281.5033,-548.23444,-775.0397,357.94882,-2647.2957,790.28845,982.40625,-487.80902,148.9843,41.415134,-721.83673,416.97012,-1337.4651,-49.473972,-999.5306,-955.1617,-1942.5795,-288.28848,-142.37273,-533.6919,607.3384
2021-11-03T17:48:29,1024.7432,-33.338554,-144.77347,29.488775,280.1767,-206.90349,675.9608,471.12848,-397.1841,-1104.6149,109.48123,-20.450542,-630.8308,-999.3071,970.861,-648.94086,-160.25171,269.09946,-672.62726,-685.4879,-110.505005,-427.2201,-713.5082,510.99744,56.32653,-553.7148,18.20481,184.85051,-482.15433,929.34753,559.78656,-434.38785
2021-11-02T03:41:14,989.5602,703.0421,943.94763,608.16504,-1473.4866,1100.7035,-21.350628,-287.7426,365.70908,-129.52817,-346.5468,-45.048122,-1445.1469,-1150.5411,-495.5513,-305.15485,-36.488136,1628.3094,664.4806,753.62067,225.05498,647.5587,261.96915,-399.40265,-297.70056,180.0351,980.23224,1225.0104,35.53348,452.64856,668.3518,-890.73663
2021-11-02T18:35:14,151.77133,767.1421,107.54681,-3866.3423,-406.94562,1482.248,1380.8608,1029.6062,1723.8693,2829.6917,1050.4064,-1831.5958,-675.2491,-584.621,315.3551,-4785.3633,135.44456,813.6269,162.36578,-300.31152,-118.79608,-726.98047,-677.2581,-309.96896,509.1711,366.91544,-712.464,-81.702194,55.03509,-457.2942,781.8664,-2687.9336
2021-11-02T05:42:29,2150.0823,1189.795,1088.0483,155.06485,45.647274,445.4511,375.96854,602.2535,161.01195,1034.506,488.7435,873.2535,-182.06035,-403.56424,-295.8532,779.6628,16.645506,646.8937,405.39584,971.43176,1176.6476,728.88654,-258.5596,-903.42535,-720.0913,861.0031,1556.4048,-2849.2996,725.7031,-229.89935,429.4121,-285.48752
2021-11-02T04:11:14,1446.4067,883.16785,1141.141,669.48334,-1094.5615,1239.8396,548.16943,-675.4024,509.71542,-331.51044,-504.64368,-173.8238,-1318.2649,-674.13055,1160.7433,-699.0917,196.48108,1531.2976,-421.3119,610.19653,11.462745,130.41066,-63.62532,155.69717,-104.08427,839.4452,777.6583,1902.0509,269.27252,650.26,456.7734,-1354.9915
2021-11-02T22:34:14,4666.156,-6186.336,-4080.7554,-3724.2104,-2706.8677,-3279.6482,-3164.0957,8668.434,-849.9716,8833.882,-180.03317,-12785.29,5171.152,477.34836,-2454.2437,1706.0098,-4330.448,3038.9202,-243.86136,8757.888,-6470.6865,798.841,4493.8403,-11354.328,7483.549,2336.6372,3756.2502,-7125.975,2312.1814,-1200.3203,1795.7024,-6637.982
2021-11-04T03:32:59,4353.18,1289.271,-511.70413,-1098.3843,-354.9336,-1747.9175,2243.3748,-625.96814,-1769.7358,-1917.8135,-1015.7052,357.50232,-1816.4476,-1046.0815,-1309.2509,-2277.6213,-269.08105,1355.9276,70.067245,-2230.8452,363.26956,3094.8962,-2073.2625,1679.179,-1164.3025,-725.2472,1207.3376,3329.987,3538.3115,2729.6233,2946.7036,-1002.8034
2021-11-03T16:23:29,2507.3147,-1533.6478,-235.66078,879.6219,196.99992,710.8543,133.88594,-1200.4233,546.89557,3408.3232,-1213.6826,-10719.633,1288.3951,174.08203,2570.5625,-8396.794,-1175.286,2339.647,-3556.0593,3886.1462,-6560.4214,1470.6687,1695.5514,-5425.9976,3912.5098,2090.414,1334.1185,6318.3906,3429.8064,-190.64218,113.60676,-5887.831
2021-11-02T01:20:44,388.90057,-59.89769,590.9324,54.835575,-1129.04,222.5049,127.82412,9.083545,-129.32013,-41.91528,-742.8571,237.63318,-1053.7568,-594.5234,262.02734,894.4694,-87.79472,900.94293,181.00693,-94.01932,30.754904,328.86472,-54.916862,455.59695,19.692762,-372.32428,234.34653,253.2464,-31.010565,492.9738,170.17957,-175.25821
2021-11-02T20:30:29,-1350.3771,163.62509,-558.38696,-186.70992,-357.3802,218.85776,325.31894,-259.271,739.05115,-797.33307,743.9643,-1307.1367,344.60754,87.7712,-583.0758,-1864.4875,538.44165,808.9179,-502.96143,-328.7332,-814.5813,-1312.7495,458.97992,-303.63025,-186.77783,1056.9083,-520.0889,1196.783,-551.0612,-1185.2614,-402.96765,-4953.71
2021-11-02T12:52:59,794.49915,317.87485,660.9493,5.5346866,-1237.2639,1147.1656,454.0011,188.06088,404.43384,145.92505,-503.63687,-64.367355,-1137.2389,-182.55064,939.9819,97.044365,337.56204,1565.235,-694.371,359.90927,128.23814,269.0962,-43.552017,91.56228,146.4655,197.00882,350.5785,255.08461,204.37195,275.77463,-120.73998,-862.65314
2021-11-03T18:37:44,70.7808,1765.3357,438.5921,-3411.3806,10.942982,-675.6326,846.73376,381.4928,778.81335,3019.131,400.61584,-1285.1536,192.00462,197.2171,-357.16815,-5904.194,833.9817,406.16388,553.4318,387.2689,916.3752,-347.80606,71.33964,-1089.8351,-415.5435,911.81384,-1082.6848,-92.45994,416.9184,-881.6945,16.08811,-3090.3643
2021-11-03T17:46:59,-610.27704,-1065.899,-959.339,-2553.3958,-1958.0338,1198.2032,2138.1733,2211.4214,326.69174,45.109707,-1085.2527,91.387024,-582.1212,227.47466,-1775.8115,1972.7091,220.00755,1573.5322,-365.49844,-2974.902,-233.7612,42.17598,-478.09796,1083.7544,-43.216457,-2623.475,-91.91559,-2822.6863,-1813.174,-915.4902,88.952835,-2516.7683
2021-11-02T19:29:44,-4016.38,3085.9924,-1755.2446,5688.3774,-1351.5873,-707.2077,-3597.328,797.3396,-1452.8153,-4099.089,-2770.274,4775.772,2039.0824,1128.8085,-4202.252,-1980.9482,4510.3486,-1772.9016,4769.6704,-2055.2073,2328.193,-144.62437,3841.564,-2778.5503,-6053.2627,-1659.1311,-3745.108,-2100.2148,-413.87613,-3284.567,-2889.3064,-3536.4138
2021-11-02T01:42:29,2015.4153,252.9199,1071.9858,1025.1184,-600.783,493.39624,75.087715,-198.65985,-365.26282,37.483788,-1037.9089,72.6298,-843.95233,-650.0182,1387.0577,564.045,-121.849785,491.67422,6.808442,546.7277,-147.82787,601.05005,-334.4032,31.852211,17.403833,-255.5066,618.2847,695.03436,555.5435,1040.4591,566.35486,678.3235
2021-11-02T20:34:14,-1592.2808,-489.50797,-103.75235,-896.37024,-784.34467,1675.2563,-3.8538735,1038.6431,1619.0872,678.3442,1256.0039,-1884.9573,-102.74023,-65.63057,-137.25476,-1900.6836,95.93012,935.0642,-219.67123,462.28812,-994.474,-1794.6829,720.02954,-1077.3092,673.86597,1027.987,-519.16986,-789.88617,-1141.7368,-1340.2969,-486.15353,-3717.536
2021-11-03T02:06:29,-304.75836,-492.14413,407.70993,-558.18524,-959.4802,201.10751,1110.2281,164.43117,-2.4614704,-974.0865,-1405.4012,-46.893517,-664.0615,-46.23243,-935.28357,335.1316,-116.78099,359.57587,735.7357,-1971.8883,-445.20676,267.45105,-165.77763,1057.4895,-117.9421,-1309.3467,-394.9767,293.02127,-1290.7444,60.416904,253.96371,-784.8859
2021-11-03T04:53:14,219.13994,504.0706,529.93866,-77.270226,-631.7327,227.90761,129.50778,-76.252396,267.86905,-350.97263,-297.03384,17.70447,-806.692,-575.51337,809.786,-969.36206,263.1731,655.3007,-395.79794,190.16286,320.06476,-423.5248,34.97321,189.16676,-41.993393,92.5263,-297.82782,694.7501,-669.8128,705.0082,75.61216,-1117.2115
2021-11-03T09:42:29,1155.6974,480.6803,681.67944,371.79678,-1013.17316,1414.3606,681.5546,-116.2319,438.14462,-145.25436,-470.9212,-138.33273,-256.5252,-669.59717,3.5095549,467.11932,178.2395,1111.2144,153.8528,158.82431,-64.278015,-175.08597,79.5179,-53.744938,-206.2272,459.13947,981.0488,653.9499,-536.6055,-204.99216,349.3046,-1972.8807
2021-11-02T18:50:14,651.3404,647.2549,-487.4648,-697.42554,430.65598,-2593.5674,370.56638,206.379,-1704.1201,259.65683,445.28952,677.33167,386.97977,-472.3318,447.03314,-21.220875,292.01514,257.9611,-213.32639,126.77645,1080.5475,-793.4739,-1166.0154,959.2547,-452.35324,-948.7385,-153.01648,-555.5319,-778.0642,47.695816,-271.73666,-397.9943
2021-11-02T22:59:59,-1407.608,1005.287,-1328.351,-349.2634,823.8412,1288.7576,13.241324,-350.09164,423.7241,2543.938,1914.6348,-508.28552,1428.4941,487.86108,-1341.9746,-3609.3872,1358.0898,429.39346,681.29175,1800.5576,405.96063,-382.93292,-522.5615,-1397.2031,-564.73083,-629.9827,-372.53336,112.26115,-404.62476,-2855.5308,-1753.9104,423.89563
2021-11-03T00:42:59,-817.19745,-119.46795,-482.34067,894.5513,-832.5685,617.81635,-572.75745,1471.369,117.1362,-1469.4215,958.25653,-519.03656,-1332.5073,-532.77014,1135.2166,-2097.474,626.0717,1624.8591,-1632.4244,779.3741,49.03843,-1423.684,615.3505,-1163.4646,168.98897,-91.87288,-711.4598,-1094.3013,-894.837,267.3904,-613.9901,-1841.613
2021-11-02T16:51:44,715.777,293.34512,638.509,-156.58438,-919.832,303.2473,-533.6986,1230.5021,447.95886,19.698366,2.6932046,-371.67465,-1230.1752,-409.935,540.0025,-1577.3624,-175.95564,780.41833,-238.61948,1118.1951,406.257,-324.77252,513.9078,-1121.6338,319.7725,311.081,-270.5378,-902.53534,-510.35434,1135.9036,484.9017,-693.79224
2021-11-03T15:34:44,1583.6559,-448.7093,304.05298,2824.2659,817.2566,2244.85,306.40015,-1511.7554,1473.5524,-1674.4872,349.4315,-4357.45,143.06172,108.09286,1142.7173,-3949.5498,-958.7328,978.3978,-2149.1052,1453.7096,-3534.4292,45.6765,501.76474,-2205.7815,1265.5784,2019.1605,1230.4148,4458.9575,735.54553,265.42105,698.80615,-4555.6377
2021-11-03T08:54:29,754.62683,491.21597,940.7124,41.069576,-657.84265,977.0033,301.32916,171.09686,536.5932,-408.84744,-551.8901,67.11669,-510.38055,-338.9952,474.29456,-494.20712,60.46328,378.6979,256.88016,-100.626854,165.0211,-41.73957,-56.023434,212.55058,-127.20602,-1.9224361,20.815365,529.9299,-687.8327,584.8655,591.70953,-973.21423
2021-11-02T11:52:29,333.63226,107.194084,992.196,-23.74349,-1649.432,123.89364,-2.3902764,391.17657,-126.2744,565.1196,-1018.6214,-418.4523,-1097.2787,-873.84076,117.02669,27.843378,222.06589,1582.4067,494.58237,727.6023,179.01819,153.35701,604.46814,-516.2027,314.40848,-119.79734,149.82959,-98.510254,-717.07544,154.56093,-313.17957,-371.02042
2021-11-03T02:52:59,-794.8516,260.06485,1035.7958,-518.2532,-1226.4264,-809.1592,-119.67232,-129.16469,-54.24613,302.55685,-860.55865,-778.73175,-871.1603,-755.72986,-697.6186,-2020.9926,122.63004,946.7938,1382.9753,255.4967,68.00853,148.78326,571.5646,-234.50592,107.966125,-459.3654,-710.014,1102.325,-792.8878,-118.1757,-103.75157,-549.7383
2021-11-03T01:07:14,-933.5815,997.5305,-729.9293,-941.46576,316.00095,-508.52405,-608.60394,1930.0687,-463.63864,1310.7639,1061.1019,-723.5011,3.7739394,-79.27114,-595.12866,-6259.496,1259.7113,442.0174,815.1632,752.91614,867.7578,-215.9931,296.84598,-2125.2827,-393.78107,-998.0335,-1599.8655,-2065.475,203.69244,-1093.1255,-824.5801,1511.2561
2021-11-03T04:14:44,233.98857,743.7218,985.3802,-494.7973,-591.5977,530.7524,415.1468,89.12215,708.6413,-169.44925,-146.73773,78.800766,-610.77045,-376.44327,532.4264,-1114.1521,281.2377,637.8295,139.5938,-19.05847,433.2509,-243.90741,-0.28598717,411.36215,-27.715876,654.8924,-419.32068,466.859,-531.53326,422.01776,234.3036,-1129.1095
2021-11-02T23:23:29,2404.6958,-1075.6285,-2247.4429,1130.8345,1669.9518,1123.123,-1150.1313,8910.571,-1025.6007,382.44943,4502.677,-1398.5299,1672.7268,-485.15048,-1341.2043,-3696.112,-842.27026,1085.7249,29.039705,2877.7073,161.57574,-1316.0249,530.991,-6857.4263,797.21985,-10.334519,1268.3877,-13720.33,4.375338,-1832.2026,392.51974,2983.4954
2021-11-02T11:40:14,259.45242,885.0555,1227.3547,439.003,-326.9762,518.2048,225.24727,258.89087,197.26341,-576.4956,-1582.977,1194.6063,132.36438,279.03018,-410.9286,-19.143715,673.97943,-565.7265,1393.3368,-1296.9808,581.2718,673.31195,432.71933,66.0841,-1211.9846,-181.97054,-384.19003,-970.9708,-217.64935,-288.27292,17.465471,-315.4313
2021-11-02T09:54:44,300.39105,154.66794,988.2746,-257.1954,-1690.3947,-306.03455,214.92227,-192.87721,-386.86023,441.31512,-1626.522,-410.648,-708.8719,-600.6682,-275.29962,298.78275,200.91214,1260.6842,894.3502,63.28774,2.2105002,747.6239,464.0964,62.928616,55.964462,-335.31732,180.8202,778.8556,-193.05922,146.54617,-67.95551,-750.41254
2021-11-02T20:40:59,2983.3367,3318.3918,908.15625,-905.4183,1642.2865,-1377.8843,192.66794,-1779.5758,128.41336,3507.6133,918.1797,-2417.9438,774.4332,571.17474,1155.3947,-9533.221,725.8946,463.32172,-1374.2379,4645.6953,1355.7427,284.58383,-371.32513,-3217.6719,-430.2576,1257.9261,50.64653,3546.0498,666.00073,402.41818,133.554,-3255.1396
2021-11-02T17:37:44,1576.2617,1954.321,966.7397,1954.9766,1438.683,284.30347,-777.2845,-1873.6123,300.28867,537.21277,1174.6357,-512.7699,105.33623,476.12506,947.71716,-4691.441,270.2998,-305.8061,-375.60663,3679.022,863.36285,-308.38803,-437.97418,-1768.4635,-517.73645,545.6639,7.0000663,3068.0134,-547.1144,814.437,45.30382,-89.01371
2021-11-03T21:58:14,766.30927,5539.851,-128.43484,1724.2651,479.17752,-203.34367,241.08714,2610.344,-848.87726,-4386.354,-2380.598,7465.456,282.83765,832.37134,-66.76612,-2307.76,4952.2314,-1255.9918,-309.96823,-5114.725,5210.976,839.0272,1090.8822,-493.47665,-6730.603,-547.81415,-2227.4365,-7619.3984,960.992,-142.6443,-767.3155,-4586.152
2021-11-03T14:12:14,610.8309,1998.9838,-2138.4724,256.58087,2860.1152,-7340.811,-913.2108,-2165.9966,-4627.47,2914.1104,2896.448,-331.4347,2883.999,258.46402,-989.7735,-4095.2812,920.68195,-266.97375,1131.4941,4714.1733,2058.8645,-1023.3688,-2603.576,-445.69522,-1030.0822,-2387.9966,-319.99713,2527.2927,-723.3863,-1918.7223,-1688.1749,1415.9384
2021-11-03T10:36:14,1479.9812,268.08633,1734.5183,32.85029,-1380.6996,1191.3611,345.79782,605.09534,934.9416,-163.85884,-856.46625,-453.92828,-1486.5787,35.88246,574.31177,41.385277,-347.49344,1321.7507,124.28661,363.96045,-120.007195,775.7427,198.96667,-120.91395,433.79587,824.0364,384.3544,20.667788,156.13643,981.0785,743.5144,-1213.7416
2021-11-03T02:07:59,132.22363,403.3022,999.8337,-435.29388,-687.03375,1061.6609,405.7089,152.57643,833.2305,107.71666,-206.95448,52.509193,-570.2944,-535.00464,78.34945,-594.564,51.976585,467.98013,673.6387,-173.69434,160.50096,-99.09792,-31.304707,329.09262,7.5369797,152.82736,-329.20044,358.50696,-705.40094,126.94919,433.80115,-425.9315
2021-11-03T23:42:59,-1221.5852,-572.7276,-794.4629,-2829.4448,-2662.9329,-1533.4219,1078.0319,541.9225,-1310.287,2243.834,-2409.6423,-284.6572,-239.66351,878.75073,-607.35254,1832.5205,1228.5007,2032.3477,-495.81354,-1083.4188,359.3487,277.63824,-73.03554,960.20654,78.620056,-2676.1843,-1023.545,-1069.5374,-949.6774,-1045.9005,-1699.3477,-1752.9153
2021-11-02T17:29:14,3977.9097,3584.147,1476.636,-433.91595,1767.4749,314.93066,144.6948,-1101.3931,1371.7761,2818.348,1346.9182,-1807.7903,427.6154,374.58856,1579.6606,-9178.757,237.01259,73.83246,-1610.6237,4756.4023,1645.6785,-341.99585,-259.45975,-3535.224,-509.87103,2092.4387,456.07135,2398.2292,-271.60196,1202.1104,895.35565,-4080.6748
2021-11-02T03:25:44,1406.7328,227.00308,250.44919,527.4397,-233.97781,-1421.0249,425.97968,-347.41672,-1307.5488,-72.45401,-213.2517,107.24568,-649.15704,-1143.4131,795.7079,951.1332,-18.153824,999.53375,-215.62491,513.871,237.4493,-168.05952,-673.1647,567.088,42.624523,-239.0526,766.45685,438.73184,-111.84718,468.3441,-184.29573,-71.97564
2021-11-04T02:20:59,3089.6858,836.06604,-46.653835,-2233.0356,-770.95044,-1513.2783,1899.1029,339.22665,-991.4062,-114.13879,-1362.2328,12.3709755,-784.8721,33.421844,1158.8817,-291.90997,-20.137337,1223.9099,-2169.3647,-1150.8599,652.40173,712.4171,-1157.91,1183.1359,-261.41943,-77.682686,600.432,399.1954,1133.0902,1940.4308,1288.7318,-3623.4329
2021-11-03T01:41:59,-696.7243,-333.40784,-362.17,-1811.9076,-671.4783,1492.0818,541.4388,1060.7954,1026.4482,1131.5708,472.97046,-646.5512,8.492454,61.06447,-1124.0317,-879.542,-41.954094,491.28024,733.5014,-659.1993,-468.9637,203.5768,-139.79005,26.286253,330.96396,-200.67062,-380.93445,-670.4167,188.34224,-720.117,374.2848,-201.74852
2021-11-03T09:05:14,181.27023,312.08353,1001.24445,-276.87393,-1138.2661,-461.49188,92.935905,-11.121677,-203.37827,318.96317,-1539.4722,525.0031,-403.3732,662.7608,550.5875,1028.6864,298.98053,311.23373,-29.739754,-162.37038,497.31607,70.5643,346.91852,318.25754,-340.10394,11.049981,-336.1687,-502.0471,-428.4579,259.78003,-344.77362,-1298.9963
2021-11-03T19:05:44,-1860.391,-342.17398,-443.08,6471.4795,-183.58797,1726.9021,-3736.33,2467.283,1000.85626,-5227.2324,2862.1929,-5902.23,-1372.0085,-449.12167,2054.7415,-12684.553,1202.3691,3220.731,-3470.7263,5521.0737,-2330.9033,-2974.0762,3889.698,-7875.2554,1295.9783,1391.0938,-2026.1066,1827.5531,-1430.1093,623.0887,-985.8464,-6834.6245
2021-11-02T09:14:44,1062.6598,769.5148,899.2448,61.67717,-1459.9391,151.47742,568.9636,339.7811,-429.91696,-117.823265,-1056.4191,443.89972,-1104.0686,-1239.4677,567.44556,-176.2431,722.5058,1964.808,-129.13623,3.8425684,679.169,817.0923,302.98566,-94.08802,-361.1153,140.9714,504.44266,-60.53069,679.3676,239.74763,27.114935,-337.27786
2021-11-02T19:24:29,2996.8596,1865.3097,-74.75623,1706.6411,3700.3071,-2291.9534,1478.9586,-4799.317,-1104.9857,-407.70776,2554.9045,-1261.8948,570.24475,83.93974,-3388.7566,-6072.769,-1037.7539,-1361.4047,2191.768,1513.3438,-306.602,1301.9061,-2940.3474,258.13504,-1230.4482,125.05109,1077.6738,7777.2095,1447.2183,-236.62161,1692.6866,616.3329
2021-11-03T20:09:44,1960.733,665.8367,650.72797,-128.03716,-1027.5771,987.7666,707.5549,-276.44202,177.70187,-56.387856,-914.9213,-202.26164,-1119.0709,-212.04625,662.0886,-562.77637,34.201572,1025.568,-309.964,134.71274,103.21313,664.8168,-564.9801,309.78827,-154.80914,-363.92728,737.04675,1521.0835,134.69606,1159.8358,833.32184,-1267.4154
2021-11-03T04:17:29,434.17868,281.09366,687.4953,-406.51944,-754.5977,369.1861,222.71152,67.799835,350.10056,-81.92615,-578.5996,-166.12349,-527.1416,-717.2718,68.22781,-672.1266,-112.23039,456.51132,357.5118,-144.43022,39.147213,90.489876,161.15266,96.12841,21.63719,130.9321,-28.699871,660.834,-297.7028,637.33453,663.3334,-820.01483
2021-11-03T16:15:29,-1343.6012,-411.6245,-393.44458,-1962.9736,-1447.5337,962.19965,548.51404,1768.1268,777.48315,-57.227573,215.56445,-826.74445,-850.107,-115.25161,-883.33075,-1733.6577,215.83847,1130.5791,134.8858,-1104.4156,-268.09076,-739.3419,410.2123,-287.33185,203.61208,-494.31122,-962.4255,-1216.0784,-907.841,-467.80865,113.53804,-2172.6995
2021-11-03T15:57:59,-890.5277,-1236.8926,-1308.8408,-2761.5977,-1428.3496,1018.52594,1740.8208,1845.8053,240.16312,-171.4711,-613.4596,-608.9532,-398.54712,96.91222,-1392.598,235.62024,-74.5277,815.9653,53.43578,-2844.5938,-788.79114,-373.5355,-586.47424,1163.7484,364.33612,-2213.8896,-589.18585,-1039.8529,-1536.7087,-322.73056,416.4445,-1649.1697
2021-11-02T07:05:59,-995.02454,-160.61548,447.26727,-707.5739,-2121.7454,1588.0497,525.7218,-615.2951,643.4156,1323.9103,-1221.4564,-435.65427,-1038.9331,12.38118,-338.12302,351.13116,603.2796,1476.5613,512.0849,-144.92812,-438.7731,244.41748,179.76546,342.5738,29.408222,-950.0311,-432.53772,1126.1226,-476.90576,-962.4179,-744.0464,-667.5159
2021-11-04T00:10:29,1939.9158,120.25653,497.42255,136.45973,365.19485,173.46289,1312.287,-299.32855,246.96948,-2016.6052,-282.9841,-141.51147,-1339.7755,-643.1822,335.69864,-1003.61194,-867.17615,-80.996,-460.32333,-1495.2998,-516.45154,182.3559,-918.1539,800.3796,-148.08011,65.82988,315.36835,1556.4102,4.5678062,1616.559,1623.0715,-1698.1443
2021-11-02T00:44:29,1060.5951,516.59973,807.95233,1093.4147,-854.33887,1175.3069,-203.15132,-494.25223,179.23442,121.28053,-356.55457,192.18355,-1278.5858,-529.19275,670.4894,49.72374,158.8143,909.0853,95.52841,1018.6724,164.09148,325.51675,-346.4702,-102.42202,-190.84798,-710.99646,462.6292,1005.43506,-191.54428,546.28314,136.81271,289.77618
2021-11-03T12:18:14,264.32687,434.34634,807.9614,-319.96182,-996.78625,609.51324,299.8097,233.41702,276.97662,143.86314,-591.61426,130.81644,-811.5979,-748.8256,499.92642,-520.9993,372.47403,1014.5219,183.49529,46.19631,381.2438,207.68785,26.86093,207.46266,5.889673,-326.83087,-218.04932,290.33676,-414.68393,300.137,101.99872,-133.83946
2021-11-04T03:30:44,1363.0345,1153.7964,-1998.9315,4540.537,-3978.6035,-313.3526,-741.93634,-2277.1738,-1771.4895,-3676.9312,-1679.2946,1007.8891,-2440.5881,-1802.9955,371.6605,3515.207,2058.3267,5048.993,-3755.8367,1841.1833,250.65494,443.46927,637.5493,-151.56769,-1624.4076,-41.58004,1588.608,4359.284,1354.8623,1104.1802,-837.83136,-7668.346
2021-11-03T03:01:14,98.59605,524.4804,999.5091,-177.46922,-798.71564,635.9512,423.54303,-6.757701,535.5635,-430.2401,-485.63416,130.37822,-739.8357,-433.33044,328.6309,-620.43506,321.7207,790.2169,340.6992,-245.8965,265.05154,75.32032,64.6533,446.62347,-86.089226,254.17438,-291.96646,552.3944,-524.08014,270.0537,125.84863,-735.7238
2021-11-04T02:23:29,1157.2267,-406.54333,305.69092,-85.813416,-1605.5784,-614.10126,119.391335,279.0521,-547.2044,313.5175,-1677.6453,-2499.109,-540.2224,36.46504,334.17645,-662.6276,-32.50408,2022.0742,-700.8899,786.73456,-1282.9263,1205.3472,636.69214,-895.0317,1103.3179,71.82011,394.25372,1444.4032,802.09033,657.8854,15.174152,-2266.9573
